분류,메뉴코드,바코드번호,관리메뉴명,메뉴명_한국어,메뉴명_영어,메뉴명_일본어,메뉴명_중국어,메뉴설명_한국어,메뉴설명_영어,메뉴설명_일본어,메뉴설명_중국어,판매가격,포장가격,아이콘표시,판매시작시간,판매종료시간,판매갯수제한,판매여부,성인인증여부,과세여부,표시시작일자,표시종료일자,판매불가요일,연동코드,매입처,야간가격
롯데과자,B0000730,8801062336579 ,젤리셔스 수박바젤리,젤리셔스 수박바젤리,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000731,8801062002542 ,젤리셔스 죠스바젤리,젤리셔스 죠스바젤리,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000732,8801062888627 ,젤리셔스 시트러스과일맛,젤리셔스 시트러스과일맛,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000733,8801062006212 ,가나 에어라이트 밀크헤이즐넛,가나 에어라이트 밀크헤이즐넛,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000734,8801062888344 ,가나 에어라이트 다크브라우닝,가나 에어라이트 다크브라우닝,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000735,8801062636884 ,가나 밀크초콜릿,가나 밀크초콜릿,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000736,8801062628476 ,크런키,크런키,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000737,8801062636822 ,가나 마일드,가나 마일드,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000738,8801062636846 ,가나 밀크,가나 밀크,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000739,8801062640829 ,빅 크런키,빅 크런키,,,,,,,,2400,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
롯데과자,B0000740,8801062631094 ,빅 가나 마일드,빅 가나 마일드,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20200914,99991231,1111111,,,
젤리,B0000741,8809605750318 ,추억의 논두렁 45g,추억의 논두렁 45g,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000742,6943545500014 ,아폴로,아폴로,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000743,8681042330151 ,러쉬 코코아 크림 쿠키 68g,러쉬 코코아 크림 쿠키 68g,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000744,8990104119833 ,라면짱 30g,라면짱 30g,,,,,,,,100,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000745,8809098727170 ,꼬꼬스낵,꼬꼬스낵,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000746,8994405103041 ,차카니 36g,차카니 36g,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000747,4800029902035 ,멜로 머쉬멜로우트위스트 135g,멜로 머쉬멜로우트위스트 135g,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000748,8801073310704 ,별뽀빠이 72g,별뽀빠이 72g,,,,,,,,700,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000749,8801906167017 ,트위스트 55g,트위스트 55g,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000750,8809440480340 ,밭두렁 45g,밭두렁 45g,,,,,,,,500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000751,8801073340077 ,별뽀빠이 4입,별뽀빠이 4입,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20200916,99991231,1111111,,,
젤리,B0000752,8809098725060 ,네모스낵 매콤한맛,네모스낵 매콤한맛,,,,,,,,300,,없음,0,0,0,Y,N,Y,20200917,99991231,1111111,,,
젤리,B0000753,8809098725053 ,네모스낵 불고기맛,네모스낵 불고기맛,,,,,,,,300,,없음,0,0,0,Y,N,Y,20200917,99991231,1111111,,,
젤리,B0000754,8809036521228 ,꾀돌이,꾀돌이,,,,,,,,400,,없음,0,0,0,Y,N,Y,20200917,99991231,1111111,,,
젤리,B0000755,4003840008591 ,히츨러 우주캔디,히츨러 우주캔디,,,,,,,,2600,,없음,0,0,0,Y,N,Y,20200917,99991231,1111111,,,
젤리,B0000756,8807001090519 ,미니 왕다리,미니 왕다리,,,,,,,,300,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000757,8681042330557 ,러쉬 에스프레소 쿠키,러쉬 에스프레소 쿠키,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000758,8992760221028 ,오레오 바닐라 한줄,오레오 바닐라 한줄,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000759,8809247974400 ,도티 초코뽀잉,도티 초코뽀잉,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000760,8437000482420 ,트롤리 바나나,트롤리 바나나,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000761,9557240204053 ,피시스낵 스파이스맛,피시스낵 스파이스맛,,,,,,,,300,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000762,9557240215059 ,피시스낵 바비큐향,피시스낵 바비큐향,,,,,,,,300,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000763,8803622101269 ,꽃보다오징어,꽃보다오징어,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000764,8806129204730 ,오장군,오장군,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000765,8802896004320 ,월드컵 맛기차콘,월드컵 맛기차콘,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000766,8437000482055 ,트롤리 피치링 100g,트롤리 피치링 100g,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000767,8436036182861 ,트롤리 샤크 100g,트롤리 샤크 100g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000768,4807770190162 ,키드오 버터맛,키드오 버터맛,,,,,,,,900,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000769,8809260942240 ,미니프레첼 와사비,미니프레첼 와사비,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000770,9555030107430 ,도라에몽 롤리팝,도라에몽 롤리팝,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201009,99991231,1111111,,,
젤리,B0000771,8804782006494 ,감자알칩,감자알칩,,,,,,,,400,,없음,0,0,0,Y,N,Y,20201012,99991231,1111111,,,
젤리,B0000772,8850157401050 ,벤토 스위트 앤 스파이시 12g,벤토 스위트 앤 스파이시 12g,,,,,,,,800,,없음,0,0,0,Y,N,Y,20201012,99991231,1111111,,,
젤리,B0000773,6947125500067 ,찍자캔디,찍자캔디,,,,,,,,200,,없음,0,0,0,Y,N,Y,20201012,99991231,1111111,,,
상품,B0000774,8801062883189 ,설레임 레모네이드,설레임 레모네이드,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201013,99991231,1111111,,,
젤리,B0000775,8436556395932 ,트롤리 키스,트롤리 키스,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20201013,99991231,1111111,,,
젤리,B0000776,8802896000650 ,월드컵 어포,월드컵 어포,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201013,99991231,1111111,,,
젤리,B0000777,8805766600011 ,고추 양념포,고추 양념포,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201013,99991231,1111111,,,
젤리,B0000778,8809304881016 ,프레첼 갈릭버터맛,프레첼 갈릭버터맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201013,99991231,1111111,,,
젤리,B0000779,8809554540091 ,구운 양태군,구운 양태군,,,,,,,,600,,없음,0,0,0,Y,N,Y,20201013,99991231,1111111,,,
젤리,B0000780,8850291101557 ,통가든 와사비 완두콩,통가든 와사비 완두콩,,,,,,,,800,,없음,0,0,0,Y,N,Y,20201013,99991231,1111111,,,
젤리,B0000781,8803747116582 ,츄파춥스 사워벨트 (3입),츄파춥스 사워벨트 (3입),,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201013,99991231,1111111,,,
젤리,B0000782,8802896004207 ,꾸이킹,꾸이킹,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000783,8801906165082 ,짱이야,짱이야,,,,,,,,400,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000784,8803718102668 ,초코칩쿠키 80g,초코칩쿠키 80g,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000785,8809208062313 ,새콤짱 딸기,새콤짱 딸기,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000786,8809009520241 ,소라형스낵,소라형스낵,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000787,4800092660634 ,초코무초,초코무초,,,,,,,,400,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000788,8809263981154 ,미왕 쌀과자,미왕 쌀과자,,,,,,,,3500,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000789,9556995140425 ,화이트캐슬 버터쿠키,화이트캐슬 버터쿠키,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000790,8801019310720 ,홈런볼,홈런볼,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000791,8801906162074 ,초코 팅촉,초코 팅촉,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000792,8809009520234 ,봉봉스낵,봉봉스낵,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000793,4000512776635 ,트롤리 스파게티 딸기 100g,트롤리 스파게티 딸기 100g,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20201020,99991231,1111111,,,
젤리,B0000794,8804973304835 ,이클립스 피치,이클립스 피치,,,,,,,,2300,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
상품,B0000795,8801062879960 ,찰떡아이스 씨앗호떡맛,찰떡아이스 씨앗호떡맛,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000796,8801073310674 ,라면스낵 불닭,라면스낵 불닭,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000797,8809394830185 ,도라에몽 츄러스,도라에몽 츄러스,,,,,,,,700,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000798,8809271410127 ,포포,포포,,,,,,,,300,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000799,8809304881023 ,프레첼 체다치즈맛,프레첼 체다치즈맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000800,8850813311044 ,킹아일랜드 코코넛칩,킹아일랜드 코코넛칩,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000801,8801144000053 ,다담 마늘바게뜨,다담 마늘바게뜨,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000802,7502230948433 ,빅빅 초코바,빅빅 초코바,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000803,4712277822723 ,와퍼스틱 초코,와퍼스틱 초코,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000804,8809027555287 ,크리미 카라멜팝콘,크리미 카라멜팝콘,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000805,8992775315095 ,게리 치즈크래커,게리 치즈크래커,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000806,8801068374568 ,누네띠네,누네띠네,,,,,,,,800,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000807,8802234111185 ,난나나콘,난나나콘,,,,,,,,700,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000808,10700023858 ,허쉬 후퍼스,허쉬 후퍼스,,,,,,,,900,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000809,8809442490026 ,촉촉한 고구마,촉촉한 고구마,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
젤리,B0000810,4902775018999 ,베이비스타,베이비스타,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201105,99991231,1111111,,,
상품,B0000811,8801104666718 ,투게더 프럴린&아몬드,투게더 프럴린&아몬드,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20201119,99991231,1111111,,,
상품,B0000812,8801062878406 ,월드콘 쿠키앤크림,월드콘 쿠키앤크림,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201126,99991231,1111111,,,
상품,B0000813,8801118256301 ,빵빠레 초코,빵빠레 초코,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201127,99991231,1111111,,,
젤리,B0000814,8802896003064 ,호박쫀드기,호박쫀드기,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000815,8801725000335 ,서주 미니웨하스 바닐라,서주 미니웨하스 바닐라,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000816,8809260942974 ,삼진 초코프레첼,삼진 초코프레첼,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000817,8809208062412 ,새콤짱 포도,새콤짱 포도,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000818,8809208062511 ,새콤짱 사과,새콤짱 사과,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000819,8801206001912 ,빵빵덕 레몬젤리,빵빵덕 레몬젤리,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000820,9556437006487 ,오키오 망고구미,오키오 망고구미,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000821,8803622001071 ,오징어 숏다리,오징어 숏다리,,,,,,,,1600,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000822,8809605750042 ,싱싱 자야,싱싱 자야,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000823,8801906166416 ,맛새우칩,맛새우칩,,,,,,,,400,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000824,8809605750288 ,싱싱 피자타임,싱싱 피자타임,,,,,,,,300,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000825,8801906163286 ,쌀떡볶이,쌀떡볶이,,,,,,,,400,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000826,8809265640295 ,꼬미볼 소다향,꼬미볼 소다향,,,,,,,,500,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000827,8809265640448 ,빅쪼니 소다,빅쪼니 소다,,,,,,,,300,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000828,8809376000292 ,퍼지바 모카맛,퍼지바 모카맛,,,,,,,,400,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000829,8809376000230 ,퍼지바 초코맛,퍼지바 초코맛,,,,,,,,400,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000830,8809214408716 ,미니벨,미니벨,,,,,,,,600,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
젤리,B0000831,8809263981147 ,미왕 쌀과자 270g,미왕 쌀과자 270g,,,,,,,,3500,,없음,0,0,0,Y,N,Y,20201218,99991231,1111111,,,
상품,B0000832,8801062877041 ,신묘한 찰옥수수 콘치즈,신묘한 찰옥수수 콘치즈,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20201223,99991231,1111111,,,
상품,B0000833,8801104669504 ,떡또아 티라미수,떡또아 티라미수,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210101,99991231,1111111,,,
상품,B0000834,8801206002285 ,임실치즈 케이크바,임실치즈 케이크바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210101,99991231,1111111,,,
젤리,B0000835,8809376000261 ,퍼지바 밀크맛,퍼지바 밀크맛,,,,,,,,400,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000836,8801906163293 ,두부과자,두부과자,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000837,9555711900923 ,크리스피롤 12곡,크리스피롤 12곡,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000838,8809271410653 ,네모스낵 후라이드치킨맛,네모스낵 후라이드치킨맛,,,,,,,,300,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000839,8997004301429 ,오이시 스펀지 크런치,오이시 스펀지 크런치,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000840,8809714120712 ,틱톡젤리 딸기,틱톡젤리 딸기,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000841,8436556394850 ,트롤리 타란튤라구미 100g,트롤리 타란튤라구미 100g,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000842,5000159020312 ,몰티져스 37g,몰티져스 37g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000843,9002975319003 ,하리보 해피그레이프 100g,하리보 해피그레이프 100g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000844,5996379377360 ,하리보 웜즈 100g,하리보 웜즈 100g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000845,8690146134497 ,베베토 더블조이젤리 75g,베베토 더블조이젤리 75g,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000846,8809420331440 ,8종야채 미니크래커 80g,8종야채 미니크래커 80g,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000847,7622210695802 ,미니 오레오 딸기맛크림,미니 오레오 딸기맛크림,,,,,,,,300,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000848,7933624 ,네슬레 너즈,네슬레 너즈,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000849,8809146201362 ,뽀로로 요술반지캔디,뽀로로 요술반지캔디,,,,,,,,700,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000850,8692806031474 ,파라다이스 퍼니페이스,파라다이스 퍼니페이스,,,,,,,,300,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000851,8809355828008 ,신비아파트 드로잉캔디,신비아파트 드로잉캔디,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000852,4895138305105 ,스트라이킹 팝핑캔디 콜라맛,스트라이킹 팝핑캔디 콜라맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
젤리,B0000853,6907938051064 ,초코랑쿠키랑,초코랑쿠키랑,,,,,,,,300,,없음,0,0,0,Y,N,Y,20210116,99991231,1111111,,,
상품,B0000854,8801062876600 ,옥동자 가나초콜릿,옥동자 가나초콜릿,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210119,99991231,1111111,,,
롯데과자,B0000855,8801062335350 ,쫀쬬니 청포도,쫀쬬니 청포도,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000856,8801062335336 ,쬰쬬니 콜라,쬰쬬니 콜라,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000857,8801062335701 ,블링블링 보석캔디,블링블링 보석캔디,,,,,,,,800,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000858,8801062009312 ,mini 야채크래커,mini 야채크래커,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000859,8801062009343 ,mini 초코칩쿠키,mini 초코칩쿠키,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000860,8801062334971 ,조약돌캔디,조약돌캔디,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000861,8801062222438 ,전화놀이,전화놀이,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000862,8801062879809 ,크런키 카스볼,크런키 카스볼,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000863,8801062879090 ,ABC초코쿠키 쿠키앤크림,ABC초코쿠키 쿠키앤크림,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000864,8801062381814 ,도리토스 나쵸치즈맛,도리토스 나쵸치즈맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000865,8801062381937 ,꼬깔콘 매콤달콤한맛,꼬깔콘 매콤달콤한맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
롯데과자,B0000866,8801062634415 ,빈츠,빈츠,,,,,,,,2400,,없음,0,0,0,Y,N,Y,20210120,99991231,1111111,,,
상품,B0000867,8801062877959 ,빼빼로바,빼빼로바,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210209,99991231,1111111,,,
상품,B0000868,8801062876587 ,바나나우유바,바나나우유바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210209,99991231,1111111,,,
상품,B0000869,8801104669962 ,쿠앤크 파르페,쿠앤크 파르페,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210210,99991231,1111111,,,
상품,B0000870,8801104668873 ,흑임자 붕어싸만코,흑임자 붕어싸만코,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210210,99991231,1111111,,,
상품,B0000871,8809713221007 ,듀엣 초코바나나,듀엣 초코바나나,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210210,99991231,1111111,,,
젤리,B0000872,8801117760106 ,포카칩 66g,포카칩 66g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210218,99991231,1111111,,,
젤리,B0000873,8801117694807 ,꼬북칩 초코츄러스맛 ,꼬북칩 초코츄러스맛 ,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20210218,99991231,1111111,,,
젤리,B0000874,8809554540138 ,두툼 조미오징어,두툼 조미오징어,,,,,,,,4000,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000875,8801133003096 ,머거본 허니버터아몬드,머거본 허니버터아몬드,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000876,8801133003089 ,머거본 와사비맛아몬드,머거본 와사비맛아몬드,,,,,,,,900,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000877,8437000482048 ,트롤리 애플링스,트롤리 애플링스,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000878,8801151105130 ,뻥이요,뻥이요,,,,,,,,400,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000879,8437000482017 ,트롤리 키스,트롤리 키스,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000880,7622300761349 ,미니오레오 바닐라,미니오레오 바닐라,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000881,8809027555270 ,커널스 슈퍼믹스 팝콘,커널스 슈퍼믹스 팝콘,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000882,4001686381328 ,하리보 그레이프프루트,하리보 그레이프프루트,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000883,8809714120699 ,틱톡젤리 포도,틱톡젤리 포도,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000884,8804508145193 ,통밀말이,통밀말이,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000885,8809605750257 ,싱싱 참한입 인절미,싱싱 참한입 인절미,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000886,4945295002727 ,오성 와플쿠키,오성 와플쿠키,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000887,8809256672489 ,짱구 라즈&블랙베리,짱구 라즈&블랙베리,,,,,,,,1300,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000888,8801725000540 ,서주 허쉬 민트웨하스,서주 허쉬 민트웨하스,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000889,8809248771558 ,짜먹고 그려먹고,짜먹고 그려먹고,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000890,8801077285800 ,진주 천하장사,진주 천하장사,,,,,,,,800,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000891,4895138305204 ,팝핑캔디 복숭아맛,팝핑캔디 복숭아맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000892,6920310803617 ,빙글빙글 뽀로로랜드,빙글빙글 뽀로로랜드,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000893,8935001714361 ,츄파춥스 사우어바이트 24g,츄파춥스 사우어바이트 24g,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
젤리,B0000894,8935001714545 ,츄파춥스 미니튜브 24g,츄파춥스 미니튜브 24g,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210220,99991231,1111111,,,
상품,B0000895,8801062876051 ,찰떡아이스 치즈떡볶이,찰떡아이스 치즈떡볶이,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210303,99991231,1111111,,,
상품,B0000896,8801062877263 ,셀렉션  더 싱글초코,셀렉션  더 싱글초코,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20210303,99991231,1111111,,,
상품,B0000897,8801104668897 ,쿠앤크 피스타치오바,쿠앤크 피스타치오바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210311,99991231,1111111,,,
